Video ID,Category,Script,Final
ZT1dvq6yacQ,Arts and Entertainment,"A basic illumination for presentations like the three-point lighting setup, and again you can click in the cards up there to learn more about that or a certain setup that matches the light scene of what's going to be your backgrounds",background info
ZT1dvq6yacQ,Arts and Entertainment,"For example, if our background is a sunset at the beach, then make sure to add that sunlight on the subject as well",background info
ZT1dvq6yacQ,Arts and Entertainment,You wouldn't have a warm heart.,background info
ZT1dvq6yacQ,Arts and Entertainment,Why it's coming from the back and a soft fill light from the opposite side to lift up the shadows? ,background info
ZT1dvq6yacQ,Arts and Entertainment,Very important here though is that we must pay attention to the type of lighting we use on the green screen,background info
ZT1dvq6yacQ,Arts and Entertainment,You have daylights and tungsten lights,background info
ZT1dvq6yacQ,Arts and Entertainment,"If you use tungsten lights in the background, then we have to change our wide balance to it",background info
ZT1dvq6yacQ,Arts and Entertainment,This makes those warm lights appear as natural white in camera,background info
ZT1dvq6yacQ,Arts and Entertainment,This is very important to capture a vivid green color,background info
ZT1dvq6yacQ,Arts and Entertainment,"If your white balance is set wrong, you will have a mix between yellow.",background info
ZT1dvq6yacQ,Arts and Entertainment,"Against Green, which is going to be a lot harder to key in post",background info
ZT1dvq6yacQ,Arts and Entertainment,"So if you have tungsten lighting in the back which appears as natural light and camera, your subject lights will also appear colder than reality",background info
ZT1dvq6yacQ,Arts and Entertainment,If you like warm colors on your subject then you might need to add some orange filters in front of those lights to get a warm tune,background info
ZT1dvq6yacQ,Arts and Entertainment,"So even though you're too, lighting zones are separated, you need to adjust the color temperature to each other",background info
ZT1dvq6yacQ,Arts and Entertainment,If you follow these steps you should be able to get a good green.,outcome
ZT1dvq6yacQ,Arts and Entertainment,"Being result now, those with some budget who would like to build out a more permanent studio",background info
ZT1dvq6yacQ,Arts and Entertainment,You can also again click on a cart up there to see a video on how we've built our Green screen studio,background info
ZT1dvq6yacQ,Arts and Entertainment,"Everything I've been talking about it can be found in the description below, and",background info
ZT1dvq6yacQ,Arts and Entertainment,if you have any more questions and also make sure to put them in the comments section,outro
ZT1dvq6yacQ,Arts and Entertainment,Thank you so much for watching.,outro
ZT1dvq6yacQ,Arts and Entertainment,And stay creative.,outro
VEplLGXFLFw,Arts and Entertainment,how did you start painting murals,greeting
VEplLGXFLFw,Arts and Entertainment,so the question i asked myself for years before i got this gig and this gig this past summer,greeting
VEplLGXFLFw,Arts and Entertainment,i hope i can answer some of your questions,goal
VEplLGXFLFw,Arts and Entertainment,alright guys let's get into it,transition
VEplLGXFLFw,Arts and Entertainment,how do you start painting murals and want to start from a beginner's perspective,goal
VEplLGXFLFw,Arts and Entertainment,when you first start out you really have to have solid ability on paper on canvas on a smaller scale before you even think about going any larger,early instruction
VEplLGXFLFw,Arts and Entertainment,so what are some of your options,transition
VEplLGXFLFw,Arts and Entertainment,i went to college in the boston area massachusetts really near talem beverly and in beverly there is this legal wall,reflection
VEplLGXFLFw,Arts and Entertainment,they call it free wall the graffiti wall and they also call it life hall of famer,reflection
VEplLGXFLFw,Arts and Entertainment,and that was where i really got their first shot at what it was like to paint something larger,reflection
VEplLGXFLFw,Arts and Entertainment,and it was amazing,reflection
VEplLGXFLFw,Arts and Entertainment,it was exciting but i was also extremely lucky to have that fifteen minutes away because i probably did ten to twenty pieces on that wall,reflection
VEplLGXFLFw,Arts and Entertainment,here's the thing,reflection
VEplLGXFLFw,Arts and Entertainment,you're not going to be able to keep,reflection
VEplLGXFLFw,Arts and Entertainment,it's it's not,reflection
VEplLGXFLFw,Arts and Entertainment,we're not able to keep the peace it's not going to stay on the wall,reflection
VEplLGXFLFw,Arts and Entertainment,i even a lot of times paying a piece,reflection
VEplLGXFLFw,Arts and Entertainment,that next weekend i rolled over the piece i created i would destroy the and that's something that could be pretty hard,reflection
VEplLGXFLFw,Arts and Entertainment,you destroy the piece you create but after a while it becomes a habit,reflection
VEplLGXFLFw,Arts and Entertainment,and the real key is you're documenting it via photography,late instruction
VEplLGXFLFw,Arts and Entertainment,all right,filler
VEplLGXFLFw,Arts and Entertainment,and so where i was initially just shooting it off my iphone i now have a professional grade dsr hairless camera that i'm taking my shots with,tool (multiple)
VEplLGXFLFw,Arts and Entertainment,so that's key is producing and documenting,reflection
VEplLGXFLFw,Arts and Entertainment,now they're like hey i don't have a legal free wall near me,description
VEplLGXFLFw,Arts and Entertainment,i went on legal walls dot net,description
VEplLGXFLFw,Arts and Entertainment,i couldn't find anything,description
VEplLGXFLFw,Arts and Entertainment,what are my other options,subgoal
VEplLGXFLFw,Arts and Entertainment,another option is to find yourself a plywood board,tool (multiple)
VEplLGXFLFw,Arts and Entertainment,yeah just a plywood board,tool (multiple)
VEplLGXFLFw,Arts and Entertainment,go to home depot go to your local hardware store and start painting on a plywood board,tool (multiple)
VEplLGXFLFw,Arts and Entertainment,a lot of the early works that i did were really not that much taller than me,tool (multiple)
VEplLGXFLFw,Arts and Entertainment,a couple of things here as well,tool (multiple)
VEplLGXFLFw,Arts and Entertainment,i started using spray paint,tool (multiple)
VEplLGXFLFw,Arts and Entertainment,there were a lot of muralists who were not even using spray paint where they're just using rollers and they're using paint brushes,tool (multiple)
VEplLGXFLFw,Arts and Entertainment,so don't be restricted by that,tool (multiple)
VEplLGXFLFw,Arts and Entertainment,but i have a huge tip for you guys who are really into the spray paint,tool (multiple)
VEplLGXFLFw,Arts and Entertainment,just as i was,tool (multiple)
VEplLGXFLFw,Arts and Entertainment,and that is cello art cello graffiti,tool (multiple)
VEplLGXFLFw,Arts and Entertainment,let me show you what that looks like,transition
VEplLGXFLFw,Arts and Entertainment,boom,filler
VEplLGXFLFw,Arts and Entertainment,here it is sello artillery affitti,tool
VEplLGXFLFw,Arts and Entertainment,this i got a local hardware store,tool
VEplLGXFLFw,Arts and Entertainment,it's just like plastic wrap,tool
VEplLGXFLFw,Arts and Entertainment,this i gotten molotovs are actually a it's at a physical store but you can probably get this stuff online,tool
VEplLGXFLFw,Arts and Entertainment,and this is also sell oprah,tool
VEplLGXFLFw,Arts and Entertainment,but this is in black so you can be painting from dark to light,tool
VEplLGXFLFw,Arts and Entertainment,for beginners this is really a great way to go ,tip
VEplLGXFLFw,Arts and Entertainment,once you build up some sort of base of portfolio this is how we really when the momentum when you start to snowball effects happens,instruction
VEplLGXFLFw,Arts and Entertainment,because you can start pitching projects to people,effect
VEplLGXFLFw,Arts and Entertainment,for example i pitched a project to an organization in sri lanka,reflection
VEplLGXFLFw,Arts and Entertainment,so really quite a long story,reflection
VEplLGXFLFw,Arts and Entertainment,but in the end i was able to go around sri lanka and paint in local schools and do relatively large scale,reflection
VEplLGXFLFw,Arts and Entertainment,girls what did this do,reflection
VEplLGXFLFw,Arts and Entertainment,well it built up my portfolio even further to then pitch other projects and do other things,reflection
VEplLGXFLFw,Arts and Entertainment,i end up traveling to finland and made my own project and this is really what's important here,reflection
VEplLGXFLFw,Arts and Entertainment,art is flexible and it's in in a certain way,side note
VEplLGXFLFw,Arts and Entertainment,it's really about people's perceptions of what you're doing,side note
VEplLGXFLFw,Arts and Entertainment,you don't have to actually necessarily have a legitimate project to make it seem legitimate in the eyes of others,side note
VEplLGXFLFw,Arts and Entertainment,so i went to finland,reflection
VEplLGXFLFw,Arts and Entertainment,i found multiple free walls,reflection
VEplLGXFLFw,Arts and Entertainment,again legal walls dot net,tip
VEplLGXFLFw,Arts and Entertainment,you can see a lot more,tip
VEplLGXFLFw,Arts and Entertainment,free wall is actually in finland and i built up my portfolio even further,reflection
VEplLGXFLFw,Arts and Entertainment,it's a long story but i had to actually moving to finland and i continue to build my portfolio,reflection
VEplLGXFLFw,Arts and Entertainment,but this time with slightly more organized events,reflection
VEplLGXFLFw,Arts and Entertainment,so there was a block party and i got to paint this truck,reflection
VEplLGXFLFw,Arts and Entertainment,and then there was an event where a group of guys were able to get a building that they were going to tear down,reflection
VEplLGXFLFw,Arts and Entertainment,the piece that i did there became really popular in the city and the next year i was asked by the same group of guys and they had one spot for an artist to go on a lift and do a piece,reflection
VEplLGXFLFw,Arts and Entertainment,so they called me and he said hey can you give it a shot and i asked like yeah for for somebody,reflection
VEplLGXFLFw,Arts and Entertainment,yeah of course,reflection
VEplLGXFLFw,Arts and Entertainment,i've been waiting past three years to to to get on a lift which for me was really deciding factor because on a lift you're really quite close to the wall and you have to really get all the way down to look back at your art,reflection
VEplLGXFLFw,Arts and Entertainment,so got the opportunity,reflection
VEplLGXFLFw,Arts and Entertainment,i hustled,reflection
VEplLGXFLFw,Arts and Entertainment,i like only two and a half days to do it,reflection
VEplLGXFLFw,Arts and Entertainment,i was painting in the night with the headlamp,reflection
VEplLGXFLFw,Arts and Entertainment,it was a crazy story,reflection
VEplLGXFLFw,Arts and Entertainment,i nailed the mural and it actually got on the cover of the local newspaper,reflection
VEplLGXFLFw,Arts and Entertainment,so then some of the companies that were in the area thought one of the owners said this is a sick idea,reflection
VEplLGXFLFw,Arts and Entertainment,i want this guy to paint one of my buildings and that's as of that was a couple of months ago and that was an incredible opportunity because that was my first paid mural gig,reflection
VEplLGXFLFw,Arts and Entertainment,and that was,reflection
VEplLGXFLFw,Arts and Entertainment,i think it was about three or four stories high that the building and so again awesome,reflection
